order_id,order_date,product,category,region,channel,quantity,unit_price,revenue,cost,customer_rating
ORD-12411,05/14/2026,Pulse Wireless Mouse,Electronics,East,Online,2,$34.45,68.9,48.42,2
ORD-10105,01/31/2025,Pulse Wireless Mouse,Electronics,North,Online,1,$35.43,35.43,24.89,5
ORD-10236,03/02/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$26.03,26.03,16.61,5
ORD-11555,12/06/2025,Aurora Desk Lamp,Home & Living,East,Online,4,$45.03,180.12,126.54,5
ORD-10928,08/10/2025,Terra Ceramic Planter,Home & Living,West,Retail,1,$27.60,27.6,19.93,5
ORD-12562,06/10/2026,Echo Mechanical Keyboard,Electronics,North,Online,1,$95.37,95.37,59.33,5
ORD-11329,11/03/2025,Nimbus Office Chair,Furniture,North,Partner,1,$194.51,194.51,126.66,1
ORD-11937,02/12/2026,Nimbus Office Chair,Furniture,East,Retail,3,$203.83,611.49,402.85,4
ORD-11003,08/28/2025,Cove Bookshelf,Furniture,North,Online,2,$127.57,255.14,171.84,4
ORD-10566,05/21/2025,Nimbus Office Chair,Furniture,East,Retail,3,$192.98,578.94,412.51,4
ORD-11331,11/03/2025,Pulse Wireless Mouse,Electronics,West,Online,2,$34.30,68.6,45.55,5
ORD-10894,08/03/2025,Cove Bookshelf,Furniture,West,Online,4,$137.76,551.04,404.52,5
ORD-12545,06/07/2026,Lumen LED Strip,Electronics,West,Online,1,$25.31,25.31,17.68,5
ORD-11230,10/14/2025,Halo Desk Organizer,Home & Living,East,Retail,2,$19.28,38.56,23.21,3
ORD-11960,02/16/2026,"Vista Monitor 27""",Electronics,West,Partner,2,$274.60,549.2,403.03,
ORD-10223,02/28/2025,"Vista Monitor 27""",Electronics,West,Partner,2,$301.20,602.4,428.97,4
ORD-10361,03/30/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$26.50,26.5,15.31,1
ORD-10960,08/17/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$42.03,42.03,30.94,4
ORD-10853,07/24/2025,Terra Ceramic Planter,Home & Living,North,Online,3,$30.10,90.3,59.44,5
ORD-10943,08/13/2025,Terra Ceramic Planter,Home & Living,North,Retail,3,$29.30,87.9,53.16,5
ORD-10469,04/26/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$37.04,37.04,27.54,3
ORD-10985,08/22/2025,"Vista Monitor 27""",Electronics,North,Online,1,$299.83,299.83,217.16,5
ORD-10556,05/18/2025,Cove Bookshelf,Furniture,East,Online,1,$121.60,121.6,67.9,5
ORD-11507,11/30/2025,Cove Bookshelf,Furniture,North,Online,1,$135.94,135.94,82.73,4
ORD-11166,10/02/2025,Nimbus Office Chair,Furniture,North,Online,1,$186.67,186.67,133.65,5
ORD-10193,02/21/2025,Halo Desk Organizer,Home & Living,South,Retail,1,$18.84,18.84,12.37,
ORD-10831,07/20/2025,Lumen LED Strip,Electronics,South,Online,2,$24.91,49.82,36.07,5
ORD-10575,05/23/2025,Lumen LED Strip,Electronics,West,Online,1,$24.06,24.06,14.93,5
ORD-12063,03/07/2026,"Vista Monitor 27""",Electronics,North,Partner,1,$299.72,299.72,200.27,5
ORD-11321,11/01/2025,Cove Bookshelf,Furniture,East,Partner,1,$129.34,129.34,89.99,4
ORD-10299,03/16/2025,Lumen LED Strip,Electronics,South,Online,4,$24.75,99.0,68.38,4
ORD-11574,12/09/2025,Cove Bookshelf,Furniture,East,Online,1,$125.49,125.49,88.39,5
ORD-11451,11/22/2025,Halo Desk Organizer,Home & Living,East,Online,1,$20.30,20.3,14.31,4
ORD-10289,03/15/2025,Terra Ceramic Planter,Home & Living,North,Partner,1,$29.14,29.14,20.55,4
ORD-11568,12/08/2025,Zephyr Standing Desk,Furniture,North,Online,1,$450.75,450.75,322.68,3
ORD-10331,03/24/2025,Lumen LED Strip,Electronics,South,Online,2,$23.92,47.84,28.01,5
ORD-11021,08/31/2025,Nimbus Office Chair,Furniture,North,Online,2,$196.02,392.04,281.61,
ORD-11361,11/08/2025,Zephyr Standing Desk,Furniture,South,Retail,3,$479.22,1437.66,813.36,3
ORD-10897,08/04/2025,"Vista Monitor 27""",Electronics,South,Online,2,$281.55,563.1,314.28,4
ORD-11556,12/06/2025,Aurora Desk Lamp,Home & Living,South,Retail,2,$41.31,82.62,49.28,4
ORD-10823,07/18/2025,Cove Bookshelf,Furniture,North,Retail,1,$127.98,127.98,76.51,5
ORD-10040,01/12/2025,Zephyr Standing Desk,Furniture,West,Online,3,$432.08,1296.24,943.59,4
ORD-10880,07/30/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$44.93,44.93,29.33,2
ORD-11325,11/02/2025,"Vista Monitor 27""",Electronics,North,Online,2,$298.38,596.76,347.49,2
ORD-11598,12/12/2025,Pulse Wireless Mouse,Electronics,South,Retail,3,$32.72,98.16,60.96,5
ORD-11509,11/30/2025,Echo Mechanical Keyboard,Electronics,East,Online,3,$82.97,248.91,154.94,5
ORD-11974,02/18/2026,Halo Desk Organizer,Home & Living,West,Online,2,$18.47,36.94,22.59,5
ORD-12140,03/23/2026,Cove Bookshelf,Furniture,East,Retail,2,$128.57,257.14,188.19,3
ORD-11020,08/31/2025,Aurora Desk Lamp,Home & Living,West,Retail,4,$42.62,170.48,101.99,5
ORD-10577,05/23/2025,Zephyr Standing Desk,Furniture,West,Retail,2,$424.38,848.76,569.01,
ORD-12326,04/28/2026,Zephyr Standing Desk,Furniture,North,Retail,4,$454.49,1817.96,1118.64,5
ORD-10490,05/03/2025,"Vista Monitor 27""",Electronics,West,Online,1,$271.76,271.76,197.73,5
ORD-11411,11/15/2025,Zephyr Standing Desk,Furniture,North,Retail,3,$483.08,1449.24,1052.51,1
ORD-12522,06/03/2026,Terra Ceramic Planter,Home & Living,West,Retail,4,$26.84,107.36,73.46,3
ORD-10640,06/04/2025,Terra Ceramic Planter,Home & Living,South,Online,1,$29.06,29.06,18.25,5
ORD-10790,07/10/2025,Lumen LED Strip,Electronics,West,Online,1,$23.90,23.9,13.84,5
ORD-10409,04/12/2025,Zephyr Standing Desk,Furniture,West,Online,1,$421.75,421.75,262.18,5
ORD-10962,08/17/2025,Pulse Wireless Mouse,Electronics,East,Retail,2,$33.78,67.56,49.01,4
ORD-11641,12/19/2025,Zephyr Standing Desk,Furniture,North,Partner,2,$461.43,922.86,554.77,2
ORD-11207,10/10/2025,Aurora Desk Lamp,Home & Living,South,Retail,1,$39.44,39.44,24.82,3
ORD-10933,08/12/2025,Nimbus Office Chair,Furniture,North,Partner,3,$184.87,554.61,377.96,3
ORD-10846,07/22/2025,Aurora Desk Lamp,Home & Living,North,Retail,2,$42.80,85.6,53.34,2
ORD-11559,12/07/2025,"Vista Monitor 27""",Electronics,South,Online,1,$267.93,267.93,164.05,4
ORD-10167,02/16/2025,Echo Mechanical Keyboard,Electronics,East,Online,3,$88.00,264.0,160.16,4
ORD-11390,11/12/2025,Lumen LED Strip,Electronics,West,Online,2,$22.73,45.46,26.74,5
ORD-10742,06/29/2025,Halo Desk Organizer,Home & Living,North,Retail,2,$19.32,38.64,22.7,4
ORD-11369,11/09/2025,Echo Mechanical Keyboard,Electronics,East,Online,4,$88.77,355.08,238.9,4
ORD-10339,03/26/2025,Terra Ceramic Planter,Home & Living,North,Retail,1,$26.23,26.23,14.94,5
ORD-12409,05/14/2026,Aurora Desk Lamp,Home & Living,South,Partner,1,$38.70,38.7,28.5,2
ORD-12484,05/28/2026,Nimbus Office Chair,Furniture,South,Online,2,$197.27,394.54,219.8,5
ORD-12332,04/30/2026,Aurora Desk Lamp,Home & Living,East,Online,2,$39.00,78.0,44.82,5
ORD-11693,12/27/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$44.14,44.14,26.06,4
ORD-10807,07/14/2025,Echo Mechanical Keyboard,Electronics,North,Partner,1,$86.63,86.63,52.89,2
ORD-11480,11/26/2025,Echo Mechanical Keyboard,Electronics,East,Online,3,$94.70,284.1,196.34,4
ORD-10623,06/02/2025,"Vista Monitor 27""",Electronics,West,Online,2,$294.13,588.26,334.87,4
ORD-10149,02/11/2025,Lumen LED Strip,Electronics,South,Online,1,$23.10,23.1,13.29,2
ORD-11833,01/22/2026,Lumen LED Strip,Electronics,South,Partner,1,$24.70,24.7,16.61,5
ORD-11022,09/01/2025,Nimbus Office Chair,Furniture,North,Online,2,$187.45,374.9,249.12,4
ORD-12506,05/31/2026,Nimbus Office Chair,Furniture,East,Online,2,$176.06,352.12,214.79,4
ORD-11931,02/11/2026,Echo Mechanical Keyboard,Electronics,North,Retail,2,$88.38,176.76,113.92,4
ORD-11824,01/20/2026,Terra Ceramic Planter,Home & Living,North,Partner,1,$26.40,26.4,17.67,4
ORD-12242,04/12/2026,Zephyr Standing Desk,Furniture,South,Partner,2,$461.49,922.98,523.55,4
ORD-12144,03/24/2026,Lumen LED Strip,Electronics,North,Online,3,$24.76,74.28,42.18,5
ORD-11094,09/17/2025,Terra Ceramic Planter,Home & Living,North,Retail,4,$30.14,120.56,72.2,4
ORD-12228,04/10/2026,Nimbus Office Chair,Furniture,North,Online,2,$177.29,354.58,248.23,4
ORD-10378,04/04/2025,Halo Desk Organizer,Home & Living,East,Retail,1,$19.46,19.46,12.42,3
ORD-12214,04/06/2026,Pulse Wireless Mouse,Electronics,West,Online,1,$35.49,35.49,25.01,1
ORD-11127,09/24/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$30.21,30.21,19.96,2
ORD-11162,10/02/2025,Cove Bookshelf,Furniture,South,Online,1,$126.28,126.28,70.91,4
ORD-10039,01/11/2025,Pulse Wireless Mouse,Electronics,East,Online,4,$35.63,142.52,106.53,
ORD-10769,07/06/2025,Nimbus Office Chair,Furniture,East,Retail,1,$191.50,191.5,128.75,4
ORD-12189,04/02/2026,Lumen LED Strip,Electronics,East,Retail,1,$23.47,23.47,14.78,1
ORD-11131,09/25/2025,"Vista Monitor 27""",Electronics,North,Online,3,$294.25,882.75,515.63,4
ORD-10803,07/13/2025,Nimbus Office Chair,Furniture,North,Online,2,$195.88,391.76,276.37,1
ORD-10006,01/02/2025,Pulse Wireless Mouse,Electronics,West,Retail,1,$36.84,36.84,24.82,2
ORD-11549,12/05/2025,Aurora Desk Lamp,Home & Living,West,Retail,2,$40.47,80.94,46.52,3
ORD-11971,02/18/2026,Terra Ceramic Planter,Home & Living,North,Retail,1,$26.46,26.46,17.72,5
ORD-12460,05/24/2026,Zephyr Standing Desk,Furniture,West,Online,1,$484.08,484.08,310.25,5
ORD-11592,12/11/2025,"Vista Monitor 27""",Electronics,East,Retail,3,$287.42,862.26,544.82,1
ORD-11998,02/22/2026,Halo Desk Organizer,Home & Living,North,Online,3,$20.02,60.06,41.24,
ORD-11892,02/03/2026,Echo Mechanical Keyboard,Electronics,North,Online,1,$92.56,92.56,62.45,5
ORD-10738,06/28/2025,Echo Mechanical Keyboard,Electronics,North,Online,3,$88.70,266.1,171.61,3
ORD-11461,11/23/2025,Nimbus Office Chair,Furniture,West,Retail,2,$187.15,374.3,252.69,3
ORD-10493,05/03/2025,Terra Ceramic Planter,Home & Living,East,Online,5,$29.69,148.45,89.24,1
ORD-10645,06/05/2025,Lumen LED Strip,Electronics,West,Online,2,$22.91,45.82,29.05,4
ORD-12268,04/17/2026,Nimbus Office Chair,Furniture,West,Online,3,$200.42,601.26,438.18,2
ORD-11227,10/14/2025,Zephyr Standing Desk,Furniture,East,Retail,2,$450.90,901.8,653.9,2
ORD-11958,02/16/2026,Terra Ceramic Planter,Home & Living,East,Retail,2,$25.85,51.7,33.87,2
ORD-12563,06/10/2026,Pulse Wireless Mouse,Electronics,West,Online,1,$35.53,35.53,23.11,4
ORD-10692,06/17/2025,Cove Bookshelf,Furniture,North,Retail,2,$128.65,257.3,179.08,1
ORD-10109,02/01/2025,Cove Bookshelf,Furniture,North,Online,2,$136.62,273.24,175.53,5
ORD-11571,12/09/2025,Aurora Desk Lamp,Home & Living,West,Partner,1,$44.88,44.88,27.15,5
ORD-11056,09/08/2025,Echo Mechanical Keyboard,Electronics,North,Partner,2,$86.56,173.12,126.86,5
ORD-11719,12/31/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$88.69,88.69,57.8,5
ORD-11075,09/12/2025,Pulse Wireless Mouse,Electronics,North,Online,3,$35.62,106.86,68.0,1
ORD-10747,06/30/2025,Lumen LED Strip,Electronics,East,Online,3,$24.86,74.58,47.87,1
ORD-12254,04/14/2026,"Vista Monitor 27""",Electronics,East,Retail,1,$284.52,284.52,208.57,3
ORD-12396,05/11/2026,Halo Desk Organizer,Home & Living,East,Retail,1,$19.15,19.15,11.73,2
ORD-11063,09/10/2025,Terra Ceramic Planter,Home & Living,East,Online,2,$26.26,52.52,31.8,4
ORD-10665,06/11/2025,Aurora Desk Lamp,Home & Living,North,Retail,2,$41.94,83.88,61.06,1
ORD-12232,04/11/2026,Aurora Desk Lamp,Home & Living,North,Online,2,$40.23,80.46,47.55,5
ORD-11933,02/11/2026,Pulse Wireless Mouse,Electronics,West,Retail,1,$33.03,33.03,22.61,5
ORD-11678,12/24/2025,Nimbus Office Chair,Furniture,South,Online,1,$201.28,201.28,116.04,4
ORD-10667,06/11/2025,Halo Desk Organizer,Home & Living,West,Partner,2,$17.69,35.38,21.61,2
ORD-10199,02/22/2025,Echo Mechanical Keyboard,Electronics,North,Retail,1,$85.08,85.08,52.22,4
ORD-12173,03/29/2026,Nimbus Office Chair,Furniture,East,Retail,3,$176.74,530.22,355.23,2
ORD-10718,06/24/2025,Aurora Desk Lamp,Home & Living,South,Online,2,$43.43,86.86,51.28,3
ORD-11081,09/14/2025,Echo Mechanical Keyboard,Electronics,West,Online,3,$86.31,,188.25,4
ORD-10886,08/01/2025,"Vista Monitor 27""",Electronics,West,Online,1,$262.89,262.89,167.83,4
ORD-12637,06/23/2026,Halo Desk Organizer,Home & Living,North,Partner,2,$18.16,36.32,20.37,4
ORD-10988,08/23/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$34.22,34.22,23.43,4
ORD-10587,05/25/2025,Cove Bookshelf,Furniture,East,Online,1,$127.36,127.36,92.33,5
ORD-12534,06/05/2026,Lumen LED Strip,Electronics,North,Partner,4,$22.31,89.24,50.66,4
ORD-12553,06/08/2026,Pulse Wireless Mouse,Electronics,South,Retail,2,$32.97,65.94,47.2,4
ORD-11602,12/13/2025,Cove Bookshelf,Furniture,South,Online,1,$121.57,121.57,81.13,5
ORD-10313,03/20/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$28.24,28.24,15.85,5
ORD-12593,06/14/2026,"Vista Monitor 27""",Electronics,North,Partner,1,$276.09,276.09,190.91,5
ORD-11232,10/15/2025,Halo Desk Organizer,Home & Living,South,Online,3,$18.75,56.25,36.09,5
ORD-10126,02/05/2025,Zephyr Standing Desk,Furniture,West,Retail,1,$425.29,425.29,240.63,4
ORD-11671,12/23/2025,"Vista Monitor 27""",Electronics,North,Partner,1,$264.51,264.51,192.94,4
ORD-11536,12/04/2025,Lumen LED Strip,Electronics,East,Retail,1,$25.44,25.44,17.39,5
ORD-10318,03/21/2025,Terra Ceramic Planter,Home & Living,South,Retail,1,$28.79,28.79,18.95,2
ORD-11993,02/21/2026,Lumen LED Strip,Electronics,West,Partner,3,$23.01,69.03,46.38,4
ORD-10861,07/26/2025,Aurora Desk Lamp,Home & Living,North,Online,1,$41.36,41.36,26.88,4
ORD-10183,02/19/2025,Nimbus Office Chair,Furniture,South,Online,1,$181.37,181.37,115.63,3
ORD-10794,07/11/2025,Zephyr Standing Desk,Furniture,North,Online,1,$435.59,435.59,240.5,5
ORD-12066,03/07/2026,Lumen LED Strip,Electronics,North,Partner,1,$24.58,24.58,13.71,4
ORD-11111,09/20/2025,Cove Bookshelf,Furniture,West,Online,1,$119.30,119.3,68.93,1
ORD-10200,02/23/2025,Pulse Wireless Mouse,Electronics,West,Retail,1,$37.34,37.34,24.07,5
ORD-10011,01/03/2025,Nimbus Office Chair,Furniture,West,Online,1,$180.26,180.26,133.14,5
ORD-10242,03/03/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$82.57,82.57,50.06,5
ORD-11327,11/02/2025,"Vista Monitor 27""",Electronics,North,Partner,1,$262.21,262.21,174.04,5
ORD-11251,10/18/2025,Echo Mechanical Keyboard,Electronics,South,Retail,1,$92.58,92.58,65.37,5
ORD-10133,02/07/2025,Nimbus Office Chair,Furniture,East,Retail,3,$183.22,549.66,350.77,2
ORD-11663,12/22/2025,Zephyr Standing Desk,Furniture,East,Online,3,$428.17,1284.51,731.43,5
ORD-10448,04/21/2025,Halo Desk Organizer,Home & Living,South,Online,3,$19.51,58.53,33.19,5
ORD-10497,05/04/2025,Nimbus Office Chair,Furniture,West,Retail,1,$188.93,188.93,126.92,4
ORD-10196,02/22/2025,"Vista Monitor 27""",Electronics,West,Online,3,$261.26,783.78,563.68,3
ORD-10743,06/29/2025,Echo Mechanical Keyboard,Electronics,South,Retail,1,$83.12,83.12,60.3,
ORD-11911,02/06/2026,"Vista Monitor 27""",Electronics,West,Online,3,$282.64,847.92,528.78,4
ORD-11528,12/03/2025,Pulse Wireless Mouse,Electronics,West,Retail,2,$33.76,67.52,46.17,4
ORD-12096,03/14/2026,Terra Ceramic Planter,Home & Living,East,Retail,3,$28.19,84.57,50.98,4
ORD-12292,04/22/2026,"Vista Monitor 27""",Electronics,North,Online,3,$277.36,832.08,461.68,5
ORD-12071,03/08/2026,Lumen LED Strip,Electronics,East,Online,3,$24.87,74.61,43.68,5
ORD-10300,03/17/2025,Cove Bookshelf,Furniture,South,Partner,1,$132.07,132.07,80.79,5
ORD-10584,05/25/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$26.67,26.67,19.25,3
ORD-12076,03/09/2026,Nimbus Office Chair,Furniture,East,Online,2,$189.01,378.02,271.05,5
ORD-11996,02/22/2026,Aurora Desk Lamp,Home & Living,West,Online,1,$42.28,42.28,25.55,
ORD-10084,01/24/2025,Nimbus Office Chair,Furniture,West,Retail,1,$182.31,182.31,116.71,5
ORD-10096,01/29/2025,Halo Desk Organizer,Home & Living,West,Partner,2,$18.85,37.7,24.07,4
ORD-11643,12/19/2025,"Vista Monitor 27""",Electronics,East,Online,1,$286.79,286.79,159.43,4
ORD-10754,07/01/2025,Halo Desk Organizer,Home & Living,East,Online,3,$20.19,60.57,40.94,4
ORD-10070,01/18/2025,Echo Mechanical Keyboard,Electronics,West,Retail,1,$86.13,86.13,54.09,5
ORD-10998,08/26/2025,Lumen LED Strip,Electronics,West,Partner,2,$24.34,48.68,33.44,5
ORD-12541,06/06/2026,Halo Desk Organizer,Home & Living,West,Online,2,$18.87,37.74,23.44,5
ORD-12029,02/28/2026,Lumen LED Strip,Electronics,East,Online,3,$25.74,,45.47,3
ORD-10922,08/09/2025,Halo Desk Organizer,Home & Living,South,Online,2,$20.05,40.1,22.81,5
ORD-11644,12/19/2025,Halo Desk Organizer,Home & Living,East,Online,1,$17.55,17.55,13.07,
ORD-10132,02/07/2025,Lumen LED Strip,Electronics,East,Retail,2,$24.41,48.82,30.29,3
ORD-10334,03/25/2025,"Vista Monitor 27""",Electronics,North,Retail,1,$292.29,292.29,209.35,5
ORD-12295,04/23/2026,Aurora Desk Lamp,Home & Living,East,Online,1,$42.07,42.07,29.66,5
ORD-10607,05/29/2025,Aurora Desk Lamp,Home & Living,South,Retail,1,$41.88,41.88,25.19,4
ORD-10866,07/27/2025,Pulse Wireless Mouse,Electronics,West,Retail,4,$33.30,133.2,75.49,2
ORD-11895,02/04/2026,Cove Bookshelf,Furniture,East,Online,2,$125.29,,187.2,4
ORD-12614,06/19/2026,Halo Desk Organizer,Home & Living,North,Retail,3,$18.42,55.26,31.67,4
ORD-10239,03/03/2025,Nimbus Office Chair,Furniture,West,Partner,4,$200.01,800.04,506.93,4
ORD-12461,05/24/2026,Zephyr Standing Desk,Furniture,North,Partner,2,$440.39,,537.76,5
ORD-12330,04/29/2026,Nimbus Office Chair,Furniture,West,Online,3,$178.17,534.51,314.37,5
ORD-12447,05/21/2026,Halo Desk Organizer,Home & Living,West,Partner,1,$18.95,18.95,12.02,3
ORD-11708,12/29/2025,Echo Mechanical Keyboard,Electronics,East,Retail,3,$86.72,260.16,170.55,5
ORD-10506,05/06/2025,Nimbus Office Chair,Furniture,West,Retail,1,$186.46,186.46,124.58,3
ORD-10855,07/25/2025,Halo Desk Organizer,Home & Living,East,Retail,1,$18.47,18.47,12.35,5
ORD-11918,02/08/2026,Aurora Desk Lamp,Home & Living,South,Online,2,$40.09,80.18,47.0,5
ORD-12487,05/28/2026,Aurora Desk Lamp,Home & Living,East,Online,2,$41.37,82.74,50.02,5
ORD-10281,03/12/2025,Lumen LED Strip,Electronics,South,Online,2,$24.30,48.6,27.17,1
ORD-12031,02/28/2026,Zephyr Standing Desk,Furniture,South,Partner,2,$447.75,895.5,504.36,5
ORD-11496,11/28/2025,Zephyr Standing Desk,Furniture,North,Retail,2,$475.67,951.34,648.05,
ORD-11491,11/28/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$35.65,35.65,22.19,5
ORD-10915,08/08/2025,Terra Ceramic Planter,Home & Living,East,Online,3,$27.36,82.08,50.91,4
ORD-10500,05/05/2025,Nimbus Office Chair,Furniture,East,Online,2,$195.76,391.52,286.18,4
ORD-10878,07/30/2025,Nimbus Office Chair,Furniture,East,Online,1,$174.41,174.41,104.98,5
ORD-11550,12/06/2025,Nimbus Office Chair,Furniture,East,Retail,1,$176.19,176.19,114.68,1
ORD-11061,09/09/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$33.27,,23.73,4
ORD-12465,05/25/2026,Nimbus Office Chair,Furniture,North,Online,1,$202.30,202.3,128.9,5
ORD-10746,06/30/2025,Cove Bookshelf,Furniture,West,Online,1,$134.56,134.56,76.65,3
ORD-11222,10/13/2025,Terra Ceramic Planter,Home & Living,North,Retail,2,$29.97,59.94,34.68,4
ORD-12576,06/12/2026,Aurora Desk Lamp,Home & Living,South,Retail,4,$43.29,173.16,109.47,3
ORD-10694,06/18/2025,Pulse Wireless Mouse,Electronics,North,Partner,3,$32.25,96.75,60.73,4
ORD-12633,06/23/2026,Aurora Desk Lamp,Home & Living,South,Online,2,$45.34,90.68,63.66,3
ORD-12069,03/08/2026,Terra Ceramic Planter,Home & Living,West,Retail,4,$29.04,116.16,81.7,1
ORD-11317,11/01/2025,Lumen LED Strip,Electronics,South,Online,2,$23.29,46.58,29.26,2
ORD-11123,09/23/2025,"Vista Monitor 27""",Electronics,South,Retail,1,$269.53,269.53,195.73,4
ORD-11952,02/15/2026,"Vista Monitor 27""",Electronics,West,Online,2,$268.94,537.88,356.62,1
ORD-10693,06/17/2025,Terra Ceramic Planter,Home & Living,North,Retail,1,$25.95,25.95,15.16,5
ORD-11570,12/08/2025,Nimbus Office Chair,Furniture,North,Online,3,$175.73,527.19,339.37,5
ORD-10547,05/16/2025,Zephyr Standing Desk,Furniture,North,Retail,4,$451.39,1805.56,1219.45,
ORD-10657,06/09/2025,Echo Mechanical Keyboard,Electronics,East,Online,1,$82.44,82.44,56.99,5
ORD-11215,10/12/2025,Nimbus Office Chair,Furniture,East,Online,1,$175.06,175.06,116.42,4
ORD-11489,11/27/2025,Halo Desk Organizer,Home & Living,North,Partner,1,$19.67,19.67,13.84,5
ORD-10820,07/18/2025,Cove Bookshelf,Furniture,West,Retail,2,$130.69,261.38,150.73,5
ORD-12204,04/04/2026,Pulse Wireless Mouse,Electronics,West,Online,2,$34.61,69.22,45.88,5
ORD-12513,06/01/2026,"Vista Monitor 27""",Electronics,West,Online,1,$277.15,277.15,194.49,1
ORD-11245,10/17/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$27.96,27.96,15.85,2
ORD-10347,03/27/2025,"Vista Monitor 27""",Electronics,West,Retail,1,$288.14,288.14,170.34,2
ORD-10591,05/26/2025,Aurora Desk Lamp,Home & Living,North,Online,1,$44.04,44.04,27.82,5
ORD-11306,10/30/2025,Zephyr Standing Desk,Furniture,West,Online,2,$423.15,846.3,554.74,4
ORD-11615,12/15/2025,Halo Desk Organizer,Home & Living,East,Retail,1,$18.68,18.68,10.54,5
ORD-12123,03/19/2026,Nimbus Office Chair,Furniture,South,Online,1,$194.47,194.47,144.92,4
ORD-11436,11/20/2025,Nimbus Office Chair,Furniture,North,Online,2,$183.96,367.92,209.52,4
ORD-11395,11/13/2025,Lumen LED Strip,Electronics,East,Online,1,$22.43,22.43,15.77,4
ORD-10316,03/20/2025,Pulse Wireless Mouse,Electronics,South,Partner,3,$32.38,97.14,71.47,5
ORD-10399,04/10/2025,Nimbus Office Chair,Furniture,North,Online,3,$197.27,591.81,362.27,4
ORD-10850,07/23/2025,Cove Bookshelf,Furniture,South,Retail,2,$137.24,274.48,175.78,2
ORD-10817,07/17/2025,Halo Desk Organizer,Home & Living,West,Partner,2,$19.93,39.86,25.32,5
ORD-11263,10/20/2025,Echo Mechanical Keyboard,Electronics,East,Online,2,$92.46,184.92,123.49,4
ORD-11058,09/09/2025,Nimbus Office Chair,Furniture,West,Online,1,$190.17,190.17,138.54,2
ORD-11314,11/01/2025,Nimbus Office Chair,Furniture,East,Retail,3,$196.76,590.28,361.15,1
ORD-10219,02/27/2025,Halo Desk Organizer,Home & Living,South,Online,2,$18.85,37.7,23.53,3
ORD-11811,01/18/2026,Terra Ceramic Planter,Home & Living,North,Online,3,$29.07,87.21,57.1,1
ORD-11855,01/27/2026,Nimbus Office Chair,Furniture,South,Retail,4,$194.11,776.44,576.36,2
ORD-10677,06/13/2025,Pulse Wireless Mouse,Electronics,North,Online,1,$33.50,33.5,23.86,4
ORD-12443,05/20/2026,Lumen LED Strip,Electronics,North,Online,1,$22.75,22.75,12.52,5
ORD-11951,02/15/2026,Nimbus Office Chair,Furniture,West,Retail,2,$174.19,,200.55,5
